notice_date,reason,company,address,phone,business_type,affected,total_employees,layoff_date,dislocation,union,classification
4/27/2018,Plant Unit Closings,"Citizen Watch Company of America, Inc.","(Credit/Accounts Receivable, Customer Relations, and Finance Operating Units) 350 Fifth Avenue, 29th Floor New York, NY 10118",(212) 497-9795,"Credit/Accounts Receivable, Customer Relations, and Finance Operating Units",29,148,"The employee separations will be commencing on or about June 27, 2018, or within 14 days thereafter. 
Two (2) employees’ separation dates have been extended to 9/28/2018 or within 14 days thereafter.",Economic,The employees are not represented by a union.,Plant Unit Closings
4/27/2018,Plant Unit Closings,"Blissworld, LLC (Bliss 49 Spa)"," 541 Lexington Avenue   New York, NY 10022",(305) 215-9284,"Credit/Accounts Receivable, Customer Relations, and Finance Operating Units",29,148,"The employee separations will be commencing on or about June 27, 2018, or within 14 days thereafter. 
Two (2) employees’ separation dates have been extended to 9/28/2018 or within 14 days thereafter.",Economic,"UNITE HERE, Local 6, affiliated with the New York  Hotel & Motel Trades Council, AFL-CIO",Plant Closing
6/19/2018,Plant Closings and Layoffs,"Capital One, N.A.- Nassau Central, Suffolk North, and Nassau South Market",Various Long Island sites,(804) 814-6380,Bank,113,-----,Layoffs will occur on 9/21/2018 and 10/5/2018.,Economic,The employees are not represented by a union.,Plant Closings and Layoffs
6/19/2018,Plant Closings and Layoffs,"Capital One, N.A.- Boroughs Central and Manhattan South Market",Various New York City Sites,(804) 814-6380,Bank,58,-----,Layoffs will occur on 9/21/2018 and 10/5/2018.,Economic,The employees are not represented by a union.,Plant Closings and Layoffs
6/25/2018,Plant Closing,Sterling National Bank (Great Neck Financial Center),"98 Cuttermill Road Great Neck, NY 11021",(516) 327-7624,Financial Institution,1,3,9/25/2018,Acquisition/Sale,The affected worker is not represented by a union.,Plant Closing
6/27/2018,Plant Layoff,Exelon,"500 Summit Lake Drive, Suite 1008 Valhalla, NY 10595",(410) 470-4071,Energy provider,25,52,9/24/2018 (24); 10/31/2018 (1),Operations,The employees are not represented by a union.,Plant Layoff
3/9/2018,Plant Unit Closing,Newsday LLC," 235 Pinelawn Road  Melville, NY 11747",(631) 843-2654,Newspaper print and distribution functions.,162,1423,"This Phase 4 employee separations is expected to occur  during the 14-day period starting on 6/11/2018.   
Ten (10) employee separations have been extended to the 14-day period starting on 10/1/2018.",Economic,"Local 406, Graphic Communications Conference,  International Brotherhood of Teamsters",Plant Unit Closing
3/22/2018,Plant Unit Closing,Newsday LLC," 235 Pinelawn Road  Melville, NY 11747",(631) 843-2654,Newspaper print and distribution,4,1423,"This Phase 5 employee separations is expected to occur  during the 14- day period starting on 6/25/2018.  
Two (2) employee separations have been extended to the 14-day period  starting on 10/1/2018.",Economic,"Local 406, Graphic Communications Conference,  International Brotherhood of Teamsters",Plant Unit Closing
3/16/2018,Plant Closing,Gannett Publishing Services," 10 Gannett Drive  Johnson City, NY 13790",(856) 486-2591,Commercial Printing,93,93,"The majority of the affected employees will be terminated  during a 14-day period commencing on June 16, 2018.  Five (5) affected employees at the Johnson  City site will be terminated during a 14-day period commencing on August 2,  2018. 
One affected  employee at the Johnson City site will be terminated during a 14-day period  commencing on September 27, 2018.",Economic,The affected  workers are not represented by a union.,Plant Closing
6/27/2018,Plant Closing,Channel One (at Houghton Mifflin Harcourt Publishing Company),"132 W. 31sl Street, Floor 14 New York, NY 10001",(617) 351-3170,Global learning company,28,28,"Terminations are expected to occur September 25, 2018.",Economic,The employees are not represented by a union.,Plant Closing
6/25/2018,Plant Closing,Seneca Foods Corporation,"3709 Mill Street Marion, NY 14505",(315) 926-8125,Food processing,45,45,"The first layoff wave is expected on September 28, 2018, or within 14 days thereafter. The second layoff wave is expected on November 2, 2018, or within 14 days thereafter. The third and final wave is expected on December 28, 2018, or within 14 days thereafter.",Economic,The employees are not represented by a union.,Plant Closing
3/30/2018,Possible Plant Unit Closing,"CAMBA, Inc."," LTW at Brooklyn Academy High  School  832 Marcy Avenue  Brooklyn, NY 11216",(718) 287-2600  Ext,Learning to Work programs.,6,34,6/30/2018,Economic,The affected  workers are not represented by a union.,Possible  Plant Unit Closing
12/29/2017,Plant Unit Closing,"Citizen Watch Company of America, Inc. (Warehouse & Distribution Operating Units)","1 Bulova Avenue Woodside, NY 11377",(212) 497-9795,Warehousing/Distribution and after sales service,59,-----,"Employment separations are expected to commence on or about March 29, 2018 or within 14 days thereafter. 
The separation date for 18 remaining employees in the Warehouse & Distribution Operating Units has been extended from June 29, 2018, or within 14 days thereafter to July 27, 2018, or within 14 days thereafter.",Economic,Independent Production Maintenance and Service Employees Union,Plant Unit Closing
8/21/2017,Plant Closing,B&H Foto and Electronics Corp. (Navy Yard Facility),"63 Flushing Avenue, Bldg. 64 Brooklyn, NY 11205",(212) 239-7500,Photo and electronics,150,150,"Separations are now being extended from June 11, 2018 and June 24, 2018 to between July 9, 2018 and July 22, 2018.",Relocation,United Steelworkers District 4,Plant Closing
6/15/2018,Plant Closing,"Pfizer, Inc.","64 Maple Street, Rouses Point Rouses Point, NY 12979",(212) 733-2110,Pharmaceuticals (production),1,39,"The separations will occur September 14, 2018.",Economic,The employee is not represented by a union.,Plant Closing
6/20/2018,Plant Closing,DAL Global Services (for Copa Airlines at JFK Int'l Airport),"John F. Kennedy International Airport Jamaica, NY 11430",(404) 773-8746,Baggage Handling,101,101,8/13/2018,Contract Loss/End,The employees are not represented by a union.,Plant Closing
6/25/2018,Plant Closing,Aptos Inc.,"15 Governor Drive Newburgh, NY 12550",(845) 926-4226,Software developers,42,91,"This fourth wave of separations is expected to commence during the 14-day period starting on October 8, 2018.",Economic,The employees are not represented by a union.,Plant Closing
3/26/2018,Plant Unit Closing,Catholic Guardian Services,"(Long Island Program for Persons with Developmental Disabilities) 902 Melville Estates Court Melville, NY 11747",(212) 371-1000 Ext,Programs for persons with development disabilities,12,99,"Separations have been extended from June 30, 2018, or within 14 days thereafter to July 31, 2018, or within 14 days thereafter.",Restructuring,The affected workers are not represented by a union.,Plant Unit Closing
3/16/2018,Plant Closing,"CareConnect Insurance Company, Inc.","2200 Northern Boulevard East Hills, NY 11548",(516) 405-7925,Health insurance market,26,78,Phase 3 separations will begin on or about 6/15/2018.,Economic,The employees are not represented by a union.,Plant Closing
6/14/2018,Plant Layoff,"Metro Athletic Medicine and Fitness, P.C.","506 Sixth Street Brooklyn, NY 11215",(201) 214-5256,Healthcare – Physical Therapy,54,-----,"Terminations will occur on or about September 1, 2018 or within 14 days thereafter.",Contract Loss/End,The employees are not represented by a union.,Plant Layoff
6/12/2018,Plant Closing,"Restaurant Associates - Compass Group, USA, Inc. (at Federal Reserve Bank of New York)"," 33 Liberty Street  New York, NY 10045",(212) 720-6476,Food Services Provider,53,65,7/31/2018,Contract Loss/End,"UNITE HERE, Local 100",Plant Closing
6/1/2018,Plant Unit Closing,Cardinal McCloskey Community Services - Head Start Programs,"560 Concord Avenue Bronx, NY 10455",(914) 997-8000 Ext,Pre-School,-----,202,7/1/2018,Contract Loss/End,"Community and Social Agency Employees Union, District 1707, AFSCME, AFL-CIO, District 1707",Plant Unit Closing
6/1/2018,Plant Unit Closing,"Center for Family Support, Inc.","(Fiscal Intermediary Program) 333 7th Avenue New York, NY 10001",(212) 629-7939 Ext,Providing support and assistance to individuals with developmental and related disabilities and to the family members who care for them.,80,80,9/9/2018,Relocation,The employees are not represented by a union.,Plant Unit Closing
6/4/2018,Plant Closing,Chevy's (RM HQ LLC),"259 West 42nd St. New York, NY 10036",(562) 346-1215,Restaurant,134,134,9/2/2018,Economic,The employees are not represented by a union.,Plant Closing
6/8/2018,Plant Closing,New York Yankees Steakhouse (Manhattan),"7 W 51st Street New York, NY 10019",(954) 797-5455,Restaurant,75,75,"September 8, 2018",Economic,The employees are not represented by a union.,Plant Closing
2/28/2018,Temporary maintenace furlough/possible plant closing,"Carthage Specialty Paperboard, Inc.","30 Champion Street Carthage, NY 13619",(315) 493-5514,Manufacturer of recyled paperboard,77,77,"Employees were placed on a temporary furlough from February 25, 2018 through March 17, 2018 and were recalled to work on March 18, 2018.  It is presently expected that all employees will be terminated during the 14-day period of July 18 through July 31, 2018.",Economic,"United Steel Workers (USW) International Union, Local 4-0276",Temporary maintenace furlough/possible plant closing
6/6/2018,Plant Layoff,Sterling National Bank,"One Jericho Plaza Jericho, NY 11753",(516) 327-7624,Financial Institution,7,187,9/28/2018,Acquisition/Sale,The employees are not represented by a union,Plant Layoff
5/31/2018,Plant Closing,Kmart Store Unit # 03861 (Kmart Corporation),"1000 Montauk Highway West Babylon, NY 11704",(630) 364-9036,Department Store,85,85,"Separations will occur on September 2, 2018 or during a 14-day period beginning on that date.",Economic,The employees are not represented by a union.,Plant Closing
5/31/2018,Plant Closing,Kmart Store Unit # 09418 (Kmart Corporation),"25301 Rockaway Blvd Rosedale, NY 11422",(630) 364-9036,Department Store,99,99,"Separations will occur on September 2, 2018 or during a 14-day period beginning on that date.",Economic,The employees are not represented by a union.,Plant Closing
5/31/2018,Plant Unit Closing,Wells Fargo (Retail Fulfillment Unit),"179 Sully Trail Pittsford, NY 14534",(980) 201-7298,Bank,28,48,"Separation date commencing on or about August 30, 2018.",Economic,The employees are not represented by a union.,Plant Unit Closing
6/4/2018,Plant Layoff,"Van Trans, LLC & Attendant, LLC","670 Hillside Road Pelham Manor, NY 10803",(516) 349-8200 Ext,Transportation,333,333,"Separations are expected to occur on September 5, 2018.",Contract Loss/End,"United Employees Transportation Union, c/o International Union of Journeymen and Allied Trades",Plant Layoff
6/1/2018,Plant Closing,"Pfizer, Inc.","64 Maple Street, Rouses Point Rouses Point, NY 12979",(212) 733-2110,Pharmaceuticals (production),5,40,"The separations will occur August 31, 2018.",Economic,Local 95c ICWU/UFCW,Plant Closing
5/30/2018,Plant Unit Closing,"Jewish Board of Family & Children's Services, Inc.","(Hawthorne Cedar Knolls Residential Treatment Center) 226 Linda Avenue Hawthorne, NY 10532",(212) 632-4781,"Hawthorne Cedar Knolls is overseen by the state Office of Children and Family Services and provides mental health, social and therapeutic services to troubled youths who typically have behavior issues.",107,107,"All employee separations are expected to occur during the 14-day period starting on August 31, 2018",Economic,"Community and Social Agency Employees, District Council 1707, AFSCME",Plant Unit Closing
5/30/2018,Plant Layoff,Eastman Kodak Company (Kodak Office),"343 State Street Rochester, NY 14650",(585) 724-7080,Photographic equipment and Supplies,1,-----,8/27/2018,Economic,The employee is not represented by a union.,Plant Layoff
5/31/2018,Plant Closing,St. John Villa Academy,"57 Cleveland Place Staten Island, NY 10305",(718) 447-4150 Ext,School,71,71,"The expected date of the first separations is June 30, 2018, with subsequent separations expected to occur on August 31, 2018, September 4, 2018 and December 31, 2018.",Economic,Federation of Catholic Teachers,Plant Closing
2/6/2018,Temporary Plant Closing,"""21"" Club","21 W. 52nd Street New York, NY 10019",(212) 359-7228,Restaurant,71,154,1/3/2018,Weather related,"UNITE HERE, Local 100",Temporary Plant Closing
5/31/2018,Plant Closing,Lifeline Center for Child Development,"80-09 Winchester Boulevard Queens, NY 11427",(718) 740-4300,Preschool program,41,41,8/31/2018,Economic,The employees are not represented by a union.,Plant Closing
12/29/2017,Plant Unit Closing,"Citizen Watch Company of America, Inc. (Warehouse & Distribution Operating Units)","1 Bulova Avenue Woodside, NY 11377",(212) 497-9795,Warehousing/Distribution and after sales service,59,-----,"Employment separations are expected to commence on or about March 29, 2018 or within 14 days thereafter. 
One remaining affected worker’s employment in the distribution operating unit will be extended to August 31, 2018.",Economic,Independent Production Maintenance and Service Employees Union,Plant Unit Closing
5/25/2018,Plant Unit Closing,"Volunteers of America-Greater New York, Inc.","(Residential Services Program) 260 Christopher Lane, Suite 3F States Island, NY 10314",(212) 496-4396,Provides staff support and supervision to adults with all ranges of intellectual/developmental disablilites,91,91,7/31/2018,Economic,The employees are not represented by a union.,Plant Unit Closing
5/31/2018,Plant Closing,"Sears, Roebuck and Co.","(Full Line Store Unit #01353) 3649 Erie Blvd E Syracuse, NY 13214",(724) 601-9321,Retail Store and automotive center,38,38,"Separations will occur on September 2, 2018 or during a 14-day period beginning on that date.",Economic,The employees are not represented by a union.,Plant Closing
6/4/2018,Plant Layoff,"Van Trans, LLC & Attendant, LLC","670 Hillside Road Pelham Manor, NY 10803",(516) 349-8200 Ext,Transportation,333,333,"Separations are expected to occur on September 5, 2018.",Contract Loss/End,"United Employees Transportation Union, c/o International Union of Journeymen and Allied Trades",Plant Layoff
5/29/2018,Plant Closing,"Tahari ASL, LLC","1114 Avenue of the Americas, 8th Floor New York, NY 10036",(973) 671-6350,Provides online clothing,137,137,8/31/2018,Economic,"NY Metropolitan Regional Joint Board, WU",Plant Closing
3/15/2018,Plant Closing,"Toys ""R"" Us, Inc., dba Toys ""R"" Us and/or Babies ""R"" Us","117 Old Country Road Carle Place, NY 11514",(973) 617-5293,"Hobby, Toy and Game Store",70,70,"The separations are being extended from June 13, 2018 and will occur on or during a 14-day period beginning on June 16, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
3/15/2018,Plant Closing,"Toys ""R"" Us, Inc., dba Toys ""R"" Us and/or Babies ""R"" Us","610 Exterior Street Bronx, NY 10451",(973) 617-5293,"Hobby, Toy and Game Store",69,69,"The separations are being extended from June 13, 2018 and will occur on or during a 14-day period beginning on June 16, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
3/15/2018,Plant Closing,"Toys ""R"" Us, Inc., dba Toys ""R"" Us and/or Babies ""R"" Us","8973-95 Bay Parkway Brooklyn, NY 11214",(973) 617-5293,"Hobby, Toy and Game Store",108,108,"The separations are being extended from June 13, 2018 and will occur on or during a 14-day period beginning on June 16, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
3/15/2018,Plant Closing,"Toys ""R"" Us, Inc., dba Toys ""R"" Us and/or Babies ""R"" Us","300 West Sunrise Highway Valley Stream, NY 11581",(973) 617-5293,"Hobby, Toy and Game Store",70,70,"The separations are being extended from June 13, 2018 and will occur on or during a 14-day period beginning on June 16, 2018.",Economic,The employees are not represented by a union.,Plant Closing
5/11/2018,Plant Closing,Munchery,"268 3rd Street Brooklyn, NY 11215",(415) 967-7633,Online food ordering and meal delivery service,-----,80,"Separations are expected to occur on May 11, 2018 or the 14-day period commencing on this date.",Economic,The employees are not represented by a union.,Plant Closing
12/29/2017,Plant Unit Closing,"Citizen Watch Company of America, Inc. (Warehouse & Distribution Operating Units)","1 Bulova Avenue Woodside, NY 11377",(212) 497-9795,Warehousing/Distribution and after sales service,59,-----,"Nineteen (19) employee separations will be extended from March 30, 2018 to commencing on or about June 29, 2018, or within 14 days thereafter.",Economic,Independent Production Maintenance and Service Employees Union,Plant Unit Closing
5/31/2018,Plant Closing,"Millennium Medical Staffing, Inc.","2488 Grand Concourse Bronx, NY 10458",(347) 862-2805,Home health care service,135,135,"Separations to occur on or about August 31, 2018 or during the 14-day period beginning on that date.",Acquisition/Sale,The employees are not represented by a union.,Plant Closing
5/31/2018,Plant Closing,"First Care of New York, Inc.","2488 Grand Concourse Bronx, NY 10458",(347) 862-2805,Home health care service,851,851,"Separations to occur on or about August 31, 2018 or during the 14-day period beginning on that date.",Acquisition/Sale,The employees are not represented by a union.,Plant Closing
5/31/2018,Plant Closing,St. John Villa Academy,"57 Cleveland Place Staten Island, NY 10305",(718) 447-4150 Ext,School,57,57,"The expected date of the first separations is June 30, 2018, with separations expected to occur on July 31, 2018, August 31, 2018 and December 31, 2018.",Economic,Federation of Catholic Teachers,Plant Closing
5/29/2018,Plant Closing,Sterling National Bank-Forest Hills Financial Center,"108-01 Queens Blvd Forest Hills, NY 11375",(516) 327-7624,Financial Institution,4,4,"The employee separations will occur in stages, with this stage expected to commence during the 14-day period starting on August 28, 2018. Other stages may commence throughout the remainder of 2018.",Acquisition/Sale,The affected workers are not represented by a union.,Plant Closing
5/24/2018,Plant Closing,"Premier Aviation Overhaul Center, Ltd.","394 Hangar Road  Rome, NY 13441",(315) 534-8368,Premier Aviation performs ground aircraft maintenance and refinishing services to the North American market.,127,127,8/22/2018,Economic,The employees are not represented by a union.,Plant Closing
2/21/2018,Plant Closing,"Geritrex, LLC","144 E Kingsbridge Road Mount Vernon, NY 10550",(914) 668-4003 Ext,Manufacturer and distributor of Over the Counter generic creams and lotions,26,26,"Separations will occur between May 25, 2018 and July 20, 2018.",End of Lease,The employees are not represented by a union.,Plant Closing
5/20/2018,Plant Closing,"Pfizer, Inc.","64 Maple Street, Rouses Point Rouses Point, NY 12979",(212) 733-2110,Pharmaceuticals (production),2,58,"The separation will occur August 17, 2018.",Economic,Local 95c ICWU/UFCW,Plant Closing
5/15/2018,Plant Closing,"Center for Nursing & Rehabilitation, Inc. (CNR)","520 Prospect Place Brooklyn, NY 11238",(347) 920-7277,Rehabilitation center,305,305,"The closing will occur sometime during the period of June 4 to 18, 2018.",Acquisition/Sale,1199 SEIU United Healthcare Workers East,Plant Closing
5/11/2018,Plant Unit Closing,Newsday LLC,"235 Pinelawn Road  Melville, NY 11747",(631) 843-2654,Newspaper print and distribution,31,1423,This Phase 7 employee separations is expected to occur during the 14-day period starting on 8/13/2018.,Economic,"Local 406, Graphic Communications Conference, International Brotherhood of Teamsters",Plant Unit Closing
5/11/2018,Plant Closing,"Conduent Education Services, LLC","501 Bleecker St. Utica, NY 13501",(915) 775-3069,Educational Services,8,162,"This sixth phase of separations will occur on or about August 10, 2018.",Restructuring,The employees are not represented by a union.,Plant Closing
2/28/2018,Plant Closing,VWR (Part of Avantor),"3 Lincoln Boulevard Rouses Point, NY 12979",(440) 914-3469,Manufacturing and supply chain solutions for the Life Sciences and Advanced Technology Industries,26,26,Separations have been extended from 5/28/2018 to 8/28/2018.,Relocation,The affected workers are not represented by a union.,Plant Closing
5/7/2018,Plant Closing,Sterling National Bank,"718 Medford Avenue Patchogue, NY 11172",(516) 327-7624,Financial Institution,1,8,8/7/2018,Acquisition/Sale,The employees are not represented by a union.,Plant Closing
5/7/2018,Plant Closing,Aptos Inc.,"15 Governor Drive Newburgh, NY 12550",(845) 926-4226,Software developers,3,117,"This third wave of separations is expected to commence during the 14-day period starting on August 6, 2018.",Economic,The employees are not represented by a union.,Plant Closing
5/7/2018,Plant Closing,"Forty Six O Seven Co., Inc. (IHOP #4607)","73-01 Northern Blvd Jackson Heights, NY 11372",(661) 294-8877,Restaurant,53,53,8/30/2018,End of Lease,UNITE HERE Local 100,Plant Closing
5/9/2018,Plant Closing,"Pfizer, Inc.","64 Maple Street, Rouses Point Rouses Point, NY 12979",(212) 733-2110,Pharmaceuticals (production),2,58,"The separation will occur August 3, 2018.",Economic,The employees are not represented by a union.,Plant Closing
3/16/2018,Plant Closing,Gannett Publishing Services," 10 Gannett Drive  Johnson City, NY 13790",(856) 486-2591,Commercial Printing,93,93,"The majority of the affected employees will be terminated during a 14-day period commencing on  June 16, 2018.  Five (5) affected  employees at the Johnson City site will be terminated during a 14-day period  commencing on August 2, 2018.",Economic,The affected  workers are not represented by a union.,Plant Closing
3/9/2018,Plant Unit Closing,Newsday LLC," 235 Pinelawn Road  Melville, NY 11747",(631) 843-2654,Newspaper print and distribution,162,1423,"This Phase 4 employee separations is expected to occur  during the 14- day period starting on 6/11/2018.  
Fifteen (15) employee separations have been postponed from the 14-day  period starting on 6/11/2018 to the 14-day period starting on 8/13/2018.",Economic,"Local 406, Graphic Communications Conference,  International Brotherhood of Teamsters",Plant Unit Closing
5/3/2018,Plant Closing,Sears Full Line Store (Unit  #01514)," 6929 Williams Rd  Niagara Falls, NY 14304",(724) 601-9321,Retail store,42,42,7/29/2018,Economic,The employees  are not represented by a union.,Plant Closing
5/2/2018,Plant Layoff,Sterling National Bank," 711 Franklin Avenue  Franklin Square, NY 11010",(516) 327-7624,Financial Institution,1,6,7/31/2018,Acquisition/Sale,The employees  are not represented by a union.,Plant Layoff
8/21/2017,Plant Closing,B&H Foto and Electronics  Corp. (Navy Yard Facility)," 63 Flushing Avenue, Bldg. 64  Brooklyn, NY 11205",(212) 239-7500,Photo and electronics,195,195,"Separations are  now being extended from April 23, 2018 and May 6, 2018 to June 11, 2018 and June 24, 2018.",Relocation,United Steelworkers District 4,Plant Closing
4/30/2018,Plant Closing,Trans-Packers Services Corp.," 419-429 Vandervoort Avenue  Brooklyn, NY 11222",(718) 963-0900,A food packing company,105,105,7/31/2018,Relocation,UFCW Local 312,Plant Closing
5/1/2018,Plant Closing,"Triangle Aviation Services, Inc."," (at JFK Airport, Terminal 8 -  LATAM Airline Group)  John F. Kennedy Airport,  Terminal 8  Jamaica, NY 11430",(516) 821-1202,Perform ramp and cabin cleaning services,85,85,8/1/2018,Contract Loss/End,TWU Local 504,Plant Closing
4/26/2018,Plant Closing,Airline Service Professionals  LLC," (at the JFK International  Airport for Jet Blue)  Building 81 South Cargo Road  Jamaica, NY 11430",(718) 751-7010,Ground handling airline services,236,236,7/27/2018,Restructuring,The employees  are not represented by a union.,Plant Closing
4/30/2018,Plant Closing,"Nypro Inc., a Jabil Inc. Company","100 Indigo Creek Rochester, NY 14626",(585) 453-3733,Global manufacturing services company.,53,53,"The estimated date of the first separation is between August 1, 2018 and August 14, 2018 [14-day window], with terminations expected to continue through November 1, 2018 as the Company winds down activities.",Restructuring,The employees are not represented by a union.,Plant Closing
5/1/2018,Plant Closing,Aptos Inc.,"15 Governor Drive Newburgh, NY 12550",(845) 926-4226,Software developers,6,117,"This second wave of separations is expected to commence during the 14-day period starting on July 31, 2018.",Economic,The employees are not represented by a union.,Plant Closing
5/1/2018,Plant Closing,"Harbor Footwear Group, Ltd.","55 Harbor Park Drive Port Washington, NY 11050",(212) 500-1563,"Footwear Merchant, Wholesaler",53,53,7/31/2018,Economic,The employees are not represented by a union.,Plant Closing
5/2/2018,Layoff,VNS CHOICE dba VNSNY CHOICE,"Medicare Advantage Sales Department 1250 Broadway New York, NY 10001",(212) 609-7880,"Insures care for the poor, the chronically ill and the elderly",43,289,7/30/2018,Economic,The employees are not represented by a union.,Layoff
4/25/2018,Plant Closing,Umami Burger at the Hudson Hotel,"358 West 58th Street New York, NY 10019",(212) 957-8000,Food services,71,71,7/24/2018,Economic,"New York Hotel & Motel Trades Council, AFL-CIO Local 6 affiliated with UNITE HERE",Plant Closing
4/27/2018,Plant Closing,"Conduent Education Services, LLC","501 Bleecker St. Utica, NY 13501",(915) 775-3069,Educational Services,25,126,"This fifth phase of separations will occur on or about July 27, 2018.",Restructuring,The employees are not represented by a union.,Plant Closing
4/27/2018,Plant Unit Closings,"Citizen Watch Company of America, Inc.","(Credit/Accounts Receivable, Customer Relations, and Finance Operating Units) 350 Fifth Avenue, 29th Floor New York, NY 10118",(212) 497-9795,"Credit/Accounts Receivable, Customer Relations, and Finance Operating Units",29,148,"The employee separations will be commencing on or about June 27, 2018, or within 14 days thereafter.",Economic,The employees are not represented by a union.,Plant Unit Closings
4/24/2018,Plant Layoff,Eastman Kodak Company (Eastman Business Park),"1669 Lake Avenue Rochester, NY 14650",(585) 724-7080,Photographic equipment and Supplies,7,-----,7/22/2018,Economic,The employees are not represented by a union.,Plant Layoff
4/20/2018,Plant Closing,Easter Seals New York,"(Intermediate Care Facilities at 4 Kessler Centers) 302 Daley Blvd Rochester, NY 14617",(212) 727-4345,Helps people with disabilities with therapy,22,78,7/20/2018,Economic,"Local 86, International Brotherhood of Electrical Workers",Plant Closing
4/6/2018,Plant Closing,1 BB Food and Drink Corp.,"(1 Hotel Brooklyn, Bridge) 60 Furman Street Brooklyn, NY 11201",(347) 696-2503,Provide food services,144,144,5/10/2018,Contract Loss/End,The affected workers are not represented by a union.,Plant Closing
4/23/2018,Plant Layoff,"Association for Neurologically Impaired Brain Injured Children, Inc. (ANIBIC)","61-35 220th Street Oakland Gardens, NY 11364",(347) 594-2130,Provide Medicaid Service Coordination (MCS) to individuals with disabilities,25,-----,6/30/2018,Restructuring,The employees are not represented by a union.,Plant Layoff
4/17/2018,Plant Closing,Synaptics Incorporated,"90 Linden Oaks Rochester, NY 14625",(408) 904-2741,Developer of human interface hardware and software.,40,40,7/20/2018,Economic,The employees are not represented by a union.,Plant Closing
3/30/2018,Plant Closing,The Mandell School,"West Village, 160 Christopher Street New York, NY 10014",(212) 786-7945,Pre-School,14,58,"The first set of employees will be separated from employment on June 27, 2018, the remaining employees will be terminated on June 29, 2018.",Economic,The affected employees are not represented by a union.,Plant Closing
4/24/2018,Plant Closing,"Pfizer, Inc.","64 Maple Street Rouses Point, NY 12979",(212) 733-2110,Pharmaceuticals (production),5,59,"The separation will occur July 20, 2018.",Economic,Local 95c ICWU/UFCW,Plant Closing
4/23/2018,Plant Closing,Sterling National Bank – Port Washington Financial Center," 110 Main Street  Port Washnington, NY 11050",(516) 327-7624,Financial Institution,1,4,"The  employee separations will occur in stages, with this stage expected to commence  during the 14-day period starting on 7/24/2018.",Acquisition/Sale,The affected employees are not represented by a union.,Plant Closing
4/9/2018,Plant Layoff,Barclays Services Corp.,"(Chief Operating Office teams) 745 Seventh Avenue New York, NY 10019",(212) 526-5862,Banking,112,-----,"The first wave of employee transfers to the Whippany, New Jersey office and employee separations (if any) are scheduled to begin on July 9, 2018 and be completed by September 7, 2018.",Relocation,The affected workers are not represented by a union.,Plant Layoff
3/29/2018,Plant Closing,New Hope Academy Charter School," 475 E 57th Street  Brooklyn, NY 11203",(212) 786-7945,School,42,42,"The  first set of employees will be separated from employment on June 27, 2018, the remaining  employees will be terminated on June 29, 2018.",Economic,The affected  workers are not represented by a union.,Plant Closing
4/17/2018,Plant Layoff,Phoenix House Foundation," 42-50 Jay Street  Brooklyn, NY 11201",(718) 222-6649,Addiction treatment center,30,-----,"The  first set of employees will be separated from employment on June 27, 2018, the remaining  employees will be terminated on June 29, 2018.",Economic,The affected workers are not represented by a union.,Plant Layoff
4/17/2018,Plant Closing,"Medical Transportation Management, Inc. (Call Center)","882 Third Avenue, 11th Floor Brooklyn, NY 11232",(636) 695-5683,Call Center arranging transportation services under contracts with various health care providers and health insurance companies.,57,57,7/25/2018,Economic,United Construction Trades & Industrial Employees (UCTIE) Local 621,Plant Closing
4/12/2018,Plant Closing,Sears Full Line Strore (Unit #01524),"317 Greece Ridge Center Drive Rochester, NY 14626",(724) 601-9321,Retail Store,50,50,Separations will commence on 7/8/2018 with the remainder to occur during a 14-day period ending on or about 7/29/2018.,Economic,The affected workers are not represented by a union.,Plant Closing
4/16/2018,Plant Closing,Sterling National Bank - Penn Plaza Financial Center,"7 Penn Plaza New York, NY 10001",(516) 327-7624,Financial Institution,1,-----,"The employee separations will occur in stages, with this stage expected to commence during the 14-day period starting on 7/17/2018.",Acquisition/Sale,The affected workers are not represented by a union.,Plant Closing
4/16/2018,Plant Closing,Express Mart Franchising Corporation (Office)," 7401 Round Pond Road  Syracuse, NY 13212",(315) 446-0125 Ext,Convenience Store,53,53,It is presently expected that employees will be separated beginning on 7/18/2018 and on various dates through 12/5/2018.,Acquisition/Sale,The affected workers are not represented by a union. Non Union.,Plant Closing
4/5/2018,Plant Layoff,Eastman Kodak Company (Kodak Office),"343 State Street Rochester, NY 14650",(585) 724-7080,Photographic equipment and Supplies,1,-----,7/3/2018,Economic,The affected worker is not represented by a union.,Plant Layoff
4/6/2018,Plant Closing,"MZL Home Care Agency, LLC","1819 East 13th Street Brooklyn, NY 11229",(718) 575-9090 Ext,Home care field operations,1535,1535,7/15/2018,Acquisition/Sale,UFCW Local 2013,Plant Closing
