notice_date,reason,company,address,phone,business_type,affected,total_employees,layoff_date,dislocation,union,classification
5/15/2017,Plant Closing,Walmart Store #2415,"3429 State Street Niskayuna, NY 12304",(315) 736-0216,Retail Store,102,102,"The store will close to the public on June 9, 2017. All employees at this facility will be terminated effective August 18, 2017",Economic,The affected workers are not represented by a union.,Plant Closing
5/11/2017,Plant Unit Closing,Mill Neck Manor Early Childhood Center,"40 Frost Mill Road, P.O. Box 12 Mill Neck, NY  11765",(516) 628-4224,School for the deaf (Early Childhood Center – 4410 Program Closing),34,34,8/12/2017,Economic,"NYSUT, Nassau Regional Office",Plant Unit Closing
5/9/2017,Plant Closing,"Sodexo, Inc. (Dutchess Community College)","53 Pendell Rd. Poughkeepsie, NY  12601",(860) 546-6547,Food Services Operations,34,34,Separations will occur on or about 6/30/2017. Management separations will occur on 7/28/2017.,Loss of contract to provide campus dining services.,"Communications Workers of America Local 1120, AFL-CIO.",Plant Closing
5/9/2017,Plant Closing,B&H Foto and Electronics Corp.,"105 Evergreen Ave. Brooklyn, NY  11206",(212) 239-7500,Photo and electronics,57,57,Separations will occur between 8/7/2017 and 8/20/2017.,Transfer of operations to their new New Jersey facility.,United Steelworkers District 4,Plant Closing
5/8/2017,Plant Closing,Davis Vision,"Manufacturing Plant 170 Express Street Plainview, NY  11803",(315)-445-7457,Eyecare,151,151,"Separations will occur during the fourteen-day period, May 8, 2017 through May 21, 2017.",Economic,"United Service Workers Union, IUJAT Local 947",Plant Closing
5/5/2017,Plant Closing,DAL Global Services (DGS),"Stewart International Airport 1180 1st St. New Windsor, NY 12553",(404) 715-1445,Aviation services provider.,28,28,8/10/2017,"Loss of contract with Skywest Airlines, Inc.",The affected workers are not represented by a union.,Plant Closing
5/5/2017,Plant Layoff,Sykes," 251 John James Audubon Pkwy  Amherst, NY  14228",(701) 425-7794,Customer contact management solutions and services.,71,-----,9/15/2017,Economic,The affected workers are not represented by a union.,Plant Layoff
12/6/2016,Plant Closing,Executive Jet Management,"38 Loop Road  White Plains, NY  10604",(513) 979-6019,Leader in worldwide aircraft management and private jet charter services,54,54,"All separations will occur between August 7, 2017 and August 21, 2017.",Economic,The affected workers are not represented by a Union.,Plant Closing
5/5/2017,Plant Closing,"Rides Unlimited of New York, Inc. dba Rides Unlimited of Nassau/Suffolk","108 Hoffman Lane Islandia, NY  11749",(516) 870-1614,Not for profit for-hire passenger transportation company,178,213 (total for both sites),8/4/2017,Asset Sale to We Transport-Towne Bus and Guardian Bus.,"United Service Workers Union, Local 355",Plant Closing
3/8/2017,Plant Closing,"Sodexo, Inc. (Stony Brook University)","Mail Code 2020-Grn. Bldg. Gym Rd Stony Brook, NY  11794-2020",(860) 546-6547,Food Services Operations,357,357,Separations will occur on or about 5/26/2017. Management separations will occur on 6/23/2017.,Loss of Contract to provide campus dining services.,LOCAL 1102 RWDSU UFCW,Plant Closing
5/4/2017,Plant Closing,Kmart Store #03837," Kmart Corporation  950 Ridge Road  Webster, NY 14580",(847) 286-5904,Department Store,62,62,Separations will occur on or during the 14-day period  beginning on 8/2/2017.,Economic,The affected workers are not represented by a union.,Plant Closing
5/1/2017,Plant Layoff,IPRO Regional Office,"20 Corporate Woods Boulevard, First Floor Albany, NY 12211",(516) 209-5425,Health Care Service Contracts,2,162 (total affected workers at all nine sites),8/30/2017,Loss of Contract to Public Consulting Group.,The affected workers are not represented by a union.,Plant Layoff
5/4/2017,Plant Closing,Webster Hall Entertainment Corp.,"125 E 11th Street New York, NY 10003",(212) 353-1600 ext. 205,Nightclub and concert venue,267,267,8/9/2017,Sale of business.,The affected workers are not represented by a union.,Plant Closing
4/25/2017,Plant Closing,Cabana Midtown LLC," 1022 3rd Ave  New York, NY  10065",(561) 716-1353,Restaurant,43,43,7/31/2017,Loss of lease for the restaurant.,The affected workers are not represented by a union.,Plant Closing
4/28/2017,Plant Closing,Kellogg Snacks,"(Distribution Center) 7350 Round Pond Road N. Syracuse, NY  13212",(269) 924-2228,Distribution center,255,255,"Separations are expected to occur for the Syracuse Distribution Center on the 14-day period beginning on July 29, 2017 and the 14-day period beginning on August 4, 2017 for Snacks Retail Execution employees.",Economic,"International Brotherhood of Teamsters, Local 294",Plant Closing
4/28/2017,Plant Closing,Kellogg Snacks,"Truck Station Away (TSA) 736 East Saile Drive Batavia, NY  14020",(269) 924-2228,Truck Station,11,11,"Separations to occur on the 14-day period beginning on July 29, 2017.",Economic,"International Brotherhood of Teamsters, Local 264",Plant Closing
4/28/2017,Plant Closing,Kellogg Snacks,"Truck Station Away (TSA) 720 Azon Road Johnson City, NY 13796",(269) 924-2228,Truck Station,6,6,"Separations are expected to occur on the 14-day period beginning on July 29, 2017.",Economic,The affected workers are not represented by a union.,Plant Closing
4/28/2017,Plant Closing,Kellogg Snacks,"Truck Station Away (TSA) 695 Rotterdam Industrial Park Schnectady, NY 13212",(269) 924-2228,Truck Station,5,5,"Separations are expected to occur on the 14-day period beginning on July 29, 2017.",Economic,"International Brotherhood of Teamsters, Local 294",Plant Closing
4/25/2017,Plant Closing,Gander Mountain Company,"8635 Clinton Street New Hartford, NY 13413",(651) 325-4414,Retail network of outdoor specialty stores.,32,32,"Separations are expected to occur between July 30, 2017 and August 12, 2017.",Economic,The affected workers are not represented by a union.,Plant Closing
4/27/2017,Plant Unit Closing,"GTA Americas, LLC","(Operations and Finance depts) 5 Pennsylvania Plaza New York, NY  10001",(212) 376-5460,Provide ground travel products and services to the travel industry.,2,-----,Employee separations commence during the14-day period starting on 7/28/2017.,Outsourcing of its Operations and Finance departments.,The affected workers are not represented by a union.,Plant Unit Closing
4/25/2017,Plant Unit Closing,Medicaid NCC Customer Service,"Anthem 9 Pine Street New York, NY 10005",(757) 473-2737,Customer Service,86,86,7/29/2017,Economic,The affected workers are not represented by a union.,Plant Unit Closing
4/20/2017,Plant Layoff,Eastman Kodak Company (Kodak Office),"343 State Street Rochester, NY  14650",(585) 724-7080,Photographic equipment and supplies,1,-----,7/18/2017,Economic,The affected workers are not represented by a union.,Plant Layoff
4/21/2017,Possible Plant Closing,"Auburn Armature, Inc.","70 Wright Circle, P.O. Box 870 Auburn, NY  13021",(315) 294-9127,Distributor of electrical equipment,64,118 (all six sites),"Separations may occur or commence within the 14-day period from July 20, 2017 to August 2, 2017.",Sale of business,The affected workers are not represented by a union.,Possible Plant Closing
4/21/2017,Plant Closing,Hurley Ridge Market,"295-1, 4 Route 375 West Hurley, NY  12491",(845) 679-8121,Supermarket,60,60,7/20/2017,Acquired by HR Market LLC.,The affected workers are not represented by a union.,Plant Closing
4/21/2017,Plant Closing,Big Kmart Store #03201,"Kmart Corporation - Sears Holdings 2660 Hyland Blvd. Staten Island, NY  10306",(847) 286-5904,Department Store,164,164,"Separations are expected to occur on July 20, 2017, or during the 14-day period commencing on that date.",Economic,The affected workers are not represented by a union.,Plant Closing
1/23/2017,Plant Layoff,"M&G DuraVent, Inc.","10 Jupiter Lane Colonie, NY  12205",(518) 649-9732,Venting/Chimney industry.,50,94,"Most separations will take place on April 28, 2017, and run through June 30, 2017.",Economic,The affected workers are not represented by a Union.,Plant Layoff
4/24/2017,Plant Closing,Morgans Hotel,"237 Madison Avenue New York, NY 10016",(212) 277-4173,Hotel Management,57,57,7/14/2017,Economic,New York Hotel & Motel Trades Council,Plant Closing
4/17/2017,Plant Closing,Elite Daily Inc.,"30 W. 24th Street New York, NY 10010",(212) 402-9116,American online news platform geared for the millennial reader.,47,94,Layoffs will occur between 4/17/2017 and 4/30/2017.,Sale of business.,The affected workers are not represented by a union.,Plant Closing
4/21/2017,Plant Layoff,"Montauk Student Transport, LLC","2345 Hollers Avenue Bronx, NY 10475  ",(631) 345-9600,Student Bus Transportation,116,250,9/1/2017,Loss of contract with BEPT School District.,"Local 100, Transport Workers Union, AFL-CIO",Plant Layoff
4/21/2017,Plant Closing,PHH Mortgage Corporation," 1760 Wehrle Drive  Williamsville, NY 14221",(856) 917-3312,Real Estate Credit,7,78,7/28/2017,Reduction in loan originations,The affected workers are not represented by a union.,Plant Closing
4/18/2017,Plant Closing,"The Fresh Market, Inc."," 8285 Jericho Turnpike  Woodbury, NY  11797",(336) 207-3769,Grocery store,47,47,7/22/2017,Economic,The affected  workers are not represented by a union.,Plant Closing
3/16/2017,Plant Closing,"J.C. Penney Corporation, Inc.","Pallisades Center Mall 1403 Palisades Center Drive West Nyack, NY  10994",(845) 348-0382,Retail Store,89,89,7/31/2017,Economic,The affected workers are not represented by a union.,Plant Closing
4/13/2017,Plant Closing,Soho Studio Corp.,"800 Snediker Avenue Brooklyn, NY  11207",(718) 677-8453 x136,Soho Studio is the leader in design and quality of the largest diversified collection of mosaic tiles and unique building products.,38,38,7/14/2017,"Transfer of office and warehouse operations to Delanco, NJ",The affected workers are not represented by a union.,Plant Closing
12/6/2016,Plant Unit Closing,"GTA Americas, LLC","Operations & Finance Department 5 Pennsylvania Plaza New York, NY  10001",(212) 376-5460,Provide ground travel products and services to the travel industry.,70,190,3/6/2017,Outsourcing of its Operations and Finance departments.,The affected workers are not represented by a Union.,Plant Unit Closing
4/7/2017,Plant Unit Closing,"Catholic Charities Neighborhood Services, Inc.","Fidelis Parenting/Fatherhood Program 440 Watkins Street Brooklyn, NY  11212",(718) 722-6181,Fidelis Parenting/Fatherhood Program,6,6,7/6/2017,Loss of funding for program.,The affected workers are not represented by a union.,Plant Unit Closing
4/4/2017,Plant Unit Closing,Ralph Lauren Corporation,"IT/Ecommerce Unit 601 West 26th Street New York, NY  10001",(212) 705-8281,"Apparel Design, Manufacturing and Retail",64,72 (total unit employees),The date of separations will commence on 4/14/2017 and  continue through 6/30/2017.,Economic,The affected workers are not represented by a union.,Plant Unit Closing
4/4/2017,Plant Closing,"Ralph Lauren Retail, Inc.","711 Fifth Avenue New York, NY 10022",(212) 705-8281,Retail Store,125,125,4/29/2017,Economic,The affected workers are not represented by a union.,Plant Closing
4/1/2017,Plant Closing,"First Student, Inc.","1 Wallkill Avenue Wallkill, NY  12589",(607) 346-6820,School bus transportation services.,125,238 (total employees),6/30/2017,Loss of The Valley Central and Wallkill School Districts contract.,The Teamsters Local 445,Plant Closing
4/3/2017,Plant Layoff,"Guardian News & Media, LLC","222 Broadway New York, NY  10038",(917) 900-4672,Provide news for an online global audience.,10,10,Separations will occur on 3/31/2017 for eight affected workers and on 6/30/2017 for two afftected workers.,Economic,The affected workers are not represented by a union.,Plant Layoff
4/6/2017,Plant Closing,Kellogg Snacks,"Hauppauge Distribution Center  55 Gilpin Avenue Hauppauge, NY  11788",(269) 924-2228,Distribution center,16,16,"The employment separations are expected to occur on the 14-day period between July 8 and July 21, 2017 for hourly employees and August 8 through August 21, 2017 for salaried employees.",Economic,International Brotherhood of Teamsters Local 560,Plant Closing
3/29/2017,Plant Closing,Chartwells Dining Services c/o Elmira College,"One Park Place Elmira, NY  14901",(518) 235-9165,Food Services,105,105,6/10/2017,Loss of Contract,The affected workers are not represented by a union.,Plant Closing
4/6/2017,Plant Closing,Kellogg Snacks,"Orangeburg Distribution Center 29 Corporate Drive Orangeburg, NY  10962",(269) 924-2228,Distribution center,25,25,"The employment separations are expected to occur on the 14-day period between July 8 and July 21, 2017 for hourly employees and August 8 through August 21, 2017 for salaried employees.",Economic,International Brotherhood of Teamsters Local 560,Plant Closing
3/30/2017,Plant Closing,NH Jolly MadisonTowers Hotel,"22 East 38th Street New York, NY  10016",(212) 802-0600 ext. 7167,Hotel,81,81,6/30/2017,Hotel closing for renovations.,New York Hotel and Motel Trades Council AFL-CIO and UNITE HERE,Plant Closing
3/29/2017,Plant Unit Closing,"Community Program Centers of Long Island, Inc.","Early Discoveries Center Childcare program 2210 Smithtown Avenue Ronkonkoma, NY  11779",(631) 232-0011,Childcare program,33,112,6/30/2017,Economic,The affected workers are not represented by a union.,Plant Unit Closing
3/24/2017,Plant Closing,Otsar Early Childhood Center,"2324 West 13th Street Brooklyn, NY  11223",(718) 946-7301 (ext.281),Childcare center,61,61,6/30/2017,Economic,The affected workers are not represented by a union.,Plant Closing
12/15/2016,Plant Closing,PHH Mortgage Corporation,"1760 Wehrle Drive Williamsville, NY  14221",(856) 917-3312,Real Estate Credit,80,254,"The second round of layoffs is scheduled to begin within fourteen days of March 31, 2017. 
Layoff date postponed for one individual from March 31, 2017 to May 26, 2017.",Reduction in loan originations,The affected workers are not represented by a Union.,Plant Closing
3/17/2017,Plant Closing,PHH Mortgage Corporation,"1760 Wehrle Drive Williamsville, NY  14221",(856) 917-3312,Real Estate Credit,69,145,6/30/2017,Reduction in loan originations,The affected workers are not represented by a union.,Plant Closing
3/29/2017,Plant Closing,Chartwells Dining Services c/o Elmira College,"One Park Place Elmira, NY  14901",(518) 235-9165,Food Services,105,105,6/30/2017,Loss of Contract,The affected workers are not represented by a union.,Plant Closing
3/28/2017,Plant Unit Closing,ACHIEVE NY (Country Valley Industries - CVI),"125 Cutler Pond Road Binghamton, NY  13905",(607) 352-3373,Help to provide employment for individuals with intellectual and developmental disabilities.,5,35 (total employees at all four locations),The first separation of employees will be no sooner than 6/29/2017. Separations will continue through the closure of the manufacturing unit on 9/30/2017.,Economic,The affected workers are not represented by a union.,Plant Unit Closing
3/28/2017,Plant Closing,"Railex, LLC","105 Rotterdam Industrial Park, Bldg. 105 Rotterdam, NY  12306",(631) 591-5373,Unload Train Cars,138,138,Separations are expected to occur during the 14-day period commencing on 6/30/2017.,Loss of Contract,The affected workers are not represented by a union.,Plant Closing
3/28/2017,Plant Closing,Exclusive Group Travel,"999 Stewart Avenue, Suite 210 Bethpage, NY  11714",(516) 828-8214,Travel services,116,116,7/2/2017,Economic,The affected workers are not represented by a union.,Plant Closing
1/23/2017,Plant Layoff,"M&G DuraVent, Inc.","10 Jupiter Lane Colonie, NY  12205",(518) 649-9732,Venting/Chimney industry.,53,94,"Most separations will take place on April 28, 2017, 
and run through June 30, 2017.",Economic,The affected workers are not represented by a Union.,Plant Layoff
3/27/2017,Plant Closing,"Eton Park Capital Management, L.P.","399 Park Avenue #10 New York, NY  10022",(212) 756-5367,A global alternative investment firm.,53,53,6/30/2017,Economic,The affected workers are not represented by a union.,Plant Closing
3/23/2017,Plant Closing,"Koi NY Downtown, LLC d/b/a Koi SoHo","246 Spring Street New York, NY  10013",(310) 659-1555  (ext. 103),Restaurant,85,85,6/19/2017,Economic,The affected workers are not represented by a union.,Plant Closing
3/23/2017,Plant Closing,Allenair Corporation,"A.K. Allen Co., Inc. Allen Avionics, Inc. 255 East Second Street Mineola, NY  11501",(516) 747-5450,Manufacturer of cylinders and accessories.,69,69,"Employees' separation of employment will occur (a) between June 21, 2017 and July 5, 2017; (b) between July 21, 2017 and August 4, 2017; or (c) between September 5, 2017 and September 19, 2017.",Economic,The affected workers are not represented by a union.,Plant Closing
3/24/2017,Plant Layoff,"Durham School Services, L.P.","830 S. Pearl Street Albany, NY  12202",(518) 598-0600,School Transportation Services,216,216,Separations will occur during the fourteen (14) day period beginning from 6/23/2017 to 7/7/2017.,Loss of Contract,The affected workers are not represented by a union.,Plant Layoff
3/24/2017,Plant Closing,The Research Foundation for The State University of New York,"Smart System Technology and Commercialization Center (STC) 5450 Campus Drive Canandaigua, NY 14424",(518) 956-7293,Research and Development,30,30,6/23/2017,"Transfer ownership of its STC facility to Akoustis Technologies, Inc.",The affected workers are not represented by a union.,Plant Closing
3/20/2017,Plant Closing,Altice USA,"80 Grumman Rd. Bethpage, NY  11714",(516) 803-2426,"A multinational cable, fiber, telecommunications, contents and media company.",87,98,6/21/2017,Transitioning warehouse functions to new location.,The affected workers are not represented by a union.,Plant Closing
3/16/2017,Plant Closing,The Dumont NYC,"150 East 34th Street New York, NY  10016",(212) 465-3539,Hotel services,79,79,6/19/2017,Economic,"UNITE HERE and New York Hotel & Motel Trades Council,  AFL-CIO",Plant Closing
3/15/2017,Possible Plant Closing,"East End Bus Lines, Inc.","3601 Horseblock Road Medford, NY  11763",(631) 345-9600,Student Transportation for Longwood and South Country School Districts,255,255,6/26/2017,Possible contract lost with Longwood and South Country School Districts.,"Local 1205 – International Brotherhood of Teamsters, AFL-CIO",Possible Plant Closing
3/4/2016,Plant Closing,Beth Abraham Nursing Home,"612 Allerton Avenue Bronx, NY  10467",(347) 978-3980,Nursing Home,580,580,The effective date of the closing changed from 11/30/2016 to 3/15/2017.,Sale of facility to Centers Health Care,"1199 National Health and Human Services Employment Union, SEIU-UHWE and New York State Nurses Association",Plant Closing
3/15/2017,Plant Layoff,"Linden Care, LLC","130 Crossways Park Drive, Suite 130 Woodbury, NY  11797",(516) 422-8440,Concierge pharmacy services,29,58,6/15/2017,Economic,The affected workers are not represented by a union.,Plant Layoff
2/17/2017,Plant Closing,Cenveo Corporation,"Buffalo Quality Park Envelope Facility 100 Centre Drive Orchard Park, NY  14127","(814) 944-6881, ext.208",Management and distribution of print and related offerings.,111,111,"Most employees affected by the plant closing are expected to be permanently laid off between April 17, 2017 and May 18, 2017.",Economic,The affected workers are not represented by a union.,Plant Closing
3/13/2017,Possible Plant Closing,"Bostwick Laboratories, Inc.","100 Charles Lindbergh Boulevard Uniondale, NY  11553",(516) 512-5213,A full-service laboratory specializing in uropathology.,128,128,5/1/2017,Sale of business,The affected workers are not represented by a union.,Possible Plant Closing
10/28/2016,Plant Layoff,Suffolk County National Bank (merger of SCNB into People's United Bank N.A.),"4 West Second Street Riverhead, NY  11901",(631) 208-2314,Bank,57,67 (Total affected at both sites),"Separations will begin on April 1, 2017 and continue through December 31, 2017.","People’s United Financial, Inc., the holding company for People’s United Bank, N.A. is acquiring Suffolk Bancorp, the holding company for Suffolk County National Bank.",The affected workers are not represented by a union.,Plant Layoff
3/15/2017,Plant Closing,"JC Penney Corporation, Inc.","600 Sunrise Mall Massapequa, NY  11758-4392",(516) 795-3600,Retail Store,117,117,6/18/2017,Economic,The affected workers are not represented by a union.,Plant Closing
3/16/2017,Plant Closing,"J.C. Penney Corporation, Inc.","Pallisades Center Mall 1403 Palisades Center Drive West Nyack, NY  10994",(845) 348-0382,Retail Store,89,89,6/18/2017,Economic,The affected workers are not represented by a union.,Plant Closing
3/8/2017,Possible Plant Closing,"Sodexo, Inc. (Stony Brook University)","Mail Code 2020-Grn. Bldg. Gym Rd Stony Brook, NY  11794-2020",(860) 546-6547,Food Services Operations,391,391,Separations will occur on or about 6/30/2017. Management separations will occur on 7/30/2017.,Possible contract loss to provide campus dining services.,LOCAL 1102 RWDSU UFCW,Possible Plant Closing
3/13/2017,Plant Closing,"Genpak, LLC","68 Warren Street Glens Falls, NY  12801",(518) 798-9511,Manufactures a range of single-use packaging for the food industry.,55,55,7/10/2017,"Facility moving to Charlotte, North Carolina.",The affected workers are not represented by a union.,Plant Closing
3/1/2017,Possible Plant Unit Closing,"A.I. Friedman, L.P.","44 West 18th Street New York, NY 10011",(212) 337-8619,"Art, Computer and Office Supplies",27,79,Possible layoffs may begin on 5/30/2017 or thereafter.,Economic,UAW - Local 2179,Possible Plant Unit Closing
3/3/2017,Plant Closing,Public Health Solutions (Early Intervention Service Coordination Program)," 1360 Fulton Street  Brooklyn, NY  11201",(646) 619-6410,Early Intervention Service Coordination Program,30,80 (total affected at all four locations),6/30/2017,Economic,The affected  workers are not represented by a union.,Plant Closing
3/3/2017,Plant Unit Closing,"CLSA Americas, LLC","1301 Avenue of the Americas New York, NY  10019",(212) 549-0169,"Provides equity research, sales, and execution services.",63,142,2/27/2017,Economic,The affected workers are not represented by a union.,Plant Unit Closing
3/2/2017,Plant Closing,Public Restaurant LP dba PUBLIC,"(AvroKO Hospitality Group) 210 Elizabeth Street New York, NY  10012",(212) 343-7011,Restaurant,55,55,6/3/2017,Economic,The affected workers are not represented by a union.,Plant Closing
3/2/2017,Plant Closing,Savers (Thrift Store),"1175 Marketplace Drive Henrietta, NY  14623",(425) 456-1735,Thrift Store,58,58,6/2/2017,Economic,The affected workers are not represented by a union.,Plant Closing
10/10/2016,Plant Closing,"Data Listing Services (Jamestown), LLC dba The Connection","1010 Wayne Street Olean, NY  14760",(952) 948-5353,Call Center,174,-----,Terminations will take place from 1/8/2017 through 5/17/2017.,Loss of Contract,The affected workers are not represented by a union.,Plant Closing
2/28/2017,Plant Layoff,"ComplexCare Solutions Medical Practice, PLLC","(Care Management Department) 55 Broad St. New York, NY  10004",(615) 933-4603,Provide assessment and care management services for health plans.,113,466,The separations will begin on 3/3/2017 and expected to end 5/31/2017.,Loss of contract,The affected workers are not represented by a union.,Plant Layoff
2/24/2017,Plant Closing,"Sodexo, Inc. (Houghton College)","1 Willard Avenue Houghton, NY  14744",(860) 546-6547,Food Service Operations,38,-----,Separations will occur for non-management employees on 5/31/2017 and management separations will occur on 6/30/2017.,Loss of contract,The affected workers are not represented by a union.,Plant Closing
3/2/2017,Plant Closing,"CVS Pharmacy, Inc.","(Office) 80 Red School House Road, Ste. 226 Chestnut Ridge, NY  10977",(813) 344-6988,Pharmacy,99,99,5/31/2017,Economic,The affected workers are not represented by a union.,Plant Closing
3/1/2017,Plant Closing,"Pfizer, Inc.","64 Maple Street Rouses Point, NY  12979",(212) 733-2110,Pharmaceuticals (production),5,114,5/27/2017,Economic,Local 95c ICWU/UFCW,Plant Closing
2/20/2017,Plant Closing,"NRG Energy, Inc. (Bohemia Office)","170 Wilbur Place, Suite 100 Bohemia, NY 11716",(732) 430-2368,Power Plant,81,81,The separations will occur between 5/24/2017 and 6/23/2017.,Economic,The affected workers are not represented by a union.,Plant Closing
2/23/2017,Plant Closing,Vodafone Americas,"560 Lexington Avenue New York, NY  10022",(917) 596-0103,Telecommunications - Mobile Products,51,51,Layoffs will begin on or about 2/24/2017. Additional separations will occur on or about 6/30/2017.,Consolidation of functions,The affected workers are not represented by a union.,Plant Closing
2/21/2017,Plant Closing,Kraft Heinz Foods Company,"8600 Main Street Campbell, NY 14821",(847) 646-8067,"Produces Polly-O’String cheese, mozzarella cheese and other Italian cheese varieties.",380,380,5/26/2017,Economic,"International Brotherhood of Teamsters, Local 529",Plant Closing
2/20/2017,Plant Closing,"NRG Energy, Inc.","614 Corporate Way, Suite 4 Valley Cottage, NY  10989",(732) 430-2368,Power Plant,50,50,The separations will occur between 5/24/2017 and 6/23/2017.,Economic,The affected workers are not represented by a union.,Plant Closing
2/23/2017,Plant Closing,"Will Foods, LLC"," 1075 William Street   Buffalo, NY  14206",(716) 853-2000,Food distribution,71,71,"February 24,  2017 (12 affected), March 3, 2017 (4 affected), March 10, 2017 (3 affected),  March 17, 2017 (43 affected) and March 24, 2017 (9 affected)",Economic,The affected workers  are not represented by a union.,Plant Closing
2/16/2017,Plant Layoff,Eastman Kodak Company (Kodak Office),"343 State Street Rochester, NY  14650",(585) 724-7080,Photographic equipment and supplies,3,-----,5/16/2017,Economic,The affected workers are not represented by a union.,Plant Layoff
12/13/2016,Plant Closing,Gracious Home,"1992 Broadway New York, NY  10023",(212) 606-4873,Home goods retail,36,"114
 (total number afftected for all three sites)",12/18/2016,Economic,The affected workers are not represented by a Union.,Plant Closing
2/17/2017,Plant Closing,Cenveo Corporation,"Buffalo Quality Park Envelope Facility 100 Centre Drive Orchard Park, NY  14127","(814) 944-6881, ext.208",Management and distribution of print and related offerings.,111,111,"Employees affected are expected to be permanently laid off between March 1, 2017 and May 18, 2017.",Economic,The affected workers are not represented by a union.,Plant Closing
2/16/2017,Plant Closing,Sabra Dipping Company,"535 Smith Street Farmingdale, NY  11735",(804) 481-6404,Perishable Prepared Food Manufacturing,22,22,"Most employees will be separated effective May 16, 2017, with the other few employees being separated between May 17, 2017 and on or about June 30, 2017.",Economic,The affected workers are not represented by a union.,Plant Closing
1/30/2017,Plant Unit Closing,"Phoenix House Foundation, Inc. and Phoenix Houses of New York, Inc.","998 Crooked Hill Road, Bldg #5 (Pilgrim Psychiatric Hospital) Brentwood, NY  11717",(718) 222-6649,Drug Rehabilitation – Community Residence,20,97,4/30/2017,Operational Changes,The affected workers are not represented by a union.,Plant Unit Closing
2/9/2017,Plant Closing,Gourmet Guru (United Natural Foods),"1123 Worthen St. Bronx, NY  10474",(718) 842-2828,Natural Foods,77,77,5/11/2017,Relocation of Operations,The affected workers are not represented by a union.,Plant Closing
1/30/2017,Plant Closing,"Ascion, LLC d/b/a Reverie","8800 Main Street Eden, NY  14057",(716) 951-1853,Mattress support systems and adjustable foundations.,39,39,4/30/2017,Economic,The affected workers are not represented by a Union.,Plant Closing
10/28/2016,Plant Layoff,Suffolk County National Bank (merger of SCNB into People's United Bank N.A.),"4 West Second Street Riverhead, NY  11901",(631) 208-2314,Bank,63,73 (Total affected at both sites),"Separations will begin on March 6, 2017 and continue through June 2017.","People’s United Financial, Inc., the holding company for People’s United Bank, N.A. is acquiring Suffolk Bancorp, the holding company for Suffolk County National Bank.",The affected workers are not represented by a union.,Plant Layoff
1/31/2017,Plant Layoff,Eastman Kodak Company (Kodak Office),"343 State Street Rochester, NY  14650",(585) 724-7080,Photographic equipment and Supplies,1,----,1/31/2017,Economic,The affected worker is not represented by a Union.,Plant Layoff
2/3/2017,Plant Closing,Unisys Corporation (Call Center),"180 Kenneth Dr., 1st floor Rochester, NY  14623",(973) 551-0694,Call Center,178,178,"Layoffs will begin on May 4, 2017 (or within 14 days following that date) and will continue through the remainder of the year.",Economic,The affected workers are not represented by a Union.,Plant Closing
1/30/2017,Plant Closing,Craftbar Restaurant,"900 Broadway New York, NY 10003",(212)400-6487,Dining Restaurant,70,70,4/30/2017,Economic,The affected workers are not represented by a Union.,Plant Closing
12/6/2016,Plant Closing,DSV\UTi,"230-39 International Airport Center Blvd., Ste 1000 Springfield Gardens, NY 11413",(305)477-6800 Ext. 4266,"Global, supply chain services and logistics company",47,47,The expected date of separation will take place between 3/17/2017 and 4/1/2017.,Economic,The affected workers are not represented by a Union.,Plant Closing
1/30/2017,Plant Layoff,"Penske Vehicle Services, Inc."," 2995 River Road   Buffalo, NY 14207",(586) 268-3164,Fleet/transportation services,1,1,4/1/2017,Loss of contract with General Motors,The affected workers are not represented by a union.,Plant Layoff
1/27/2017,Plant Closing,General Electric Company - Industrial Automation Systems Department,"12 Corporate Woods Blvd. Albany, NY  12204",(203) 581-4855,GE Corporate Taxes,75,75,3/31/2017,Economic,The affected workers are not represented by a Union.,Plant Closing
1/24/2017,Plant Closing,"Operations of Global Spectrum, L.P. d/b/a Spectra Venue Management (""Spectra"") at Canalside","95 Perry Street Buffalo, NY  14203",(716) 328-0320,Event & Venue Management,194,194,3/31/2017,Termination of the Management Agreement with Spectra at Canalside,The affected workers are not represented by a Union.,Plant Closing
1/26/2017,Plant Layoff,"Paddle8, Inc."," 30 Cooper Square  New York, NY  10003",(347) 916-3329,"Online auction house selling fine art, design, collectibles, and jewelry.",10,24 (total employees at all three locations),"First separation of employees began on January 19,  2017. Additional separation of employees  will occur on or about i) between January 20th and February 3rd,  2017, ii) between February 13th and February 24th, 2017;  and iii) between March 10th and March 24th, 2017.","The Parent company, Auctionata, AG, filed for Bankruptcy.",The affected  workers are not represented by a Union.,Plant Layoff
1/19/2017,Plant Closing,"Gate Aviation Services, Inc.","LaGuardia Airport Delta-Flight Center, Terminal D Queens, NY  11371",(571) 209-7645,"Provides provisioning, passenger, ramp, cargo handling,  and security services.",203,203,4/19/2017,"Separations are resulting from their contractual termination with Delta Flight Center, Terminal D.",SEIU Local 32BJ,Plant Closing
1/23/2017,Plant Layoff,"M&G DuraVent, Inc.","10 Jupiter Lane Colonie, NY  12205",(518) 649-9732,Venting/Chimney industry.,54,94,"Most separations will take place on April 28, 2017, but some separations may take place over the fourteen (14) day period following April 28, 2017.",Economic,The affected workers are not represented by a Union.,Plant Layoff
