notice_date,reason,company,address,phone,business_type,affected,total_employees,layoff_date,dislocation,union,classification
4/12/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(646)  561-6407,Entertainment,36,-----,on or around 7/7/2016,Chapter 11 Bankruptcy,Employees are  not represented by a union and no bumping rights exist with respect to this  action.,Plant Layoff
5/16/2016,Plant  Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(619) 289-2197,Apparel Design,39,39,8/15/2016,Economic,"The employees are not represented by a  union, and no bumping rights exist with respect to this action.",Plant Closing
5/2/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(847) 286-2500,Retail and Automotive Stores,67,67,on or about 8/7/2016,Economic,No labor organization represents the affected employees and there are no applicable  bumping rights.,Plant Closing
5/9/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(347) 676-3928,Manufacture 3D Printers Number,67,120,7/24/2016,Economic,The affected workers are not represented by a union.,Plant Layoff
5/13/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(212) 352-3695,Book Store,50,50,8/14/2016,Non-renewal of lease with Citigroup store,Affected  employees are not represented by a union.,Plant Closing
4/12/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(718) 628-3420 Ext 408,Telecommunications company,45,45,7/11/2016,Economic,"International  Brotherhood of Electrical Workers, Local 3",Plant Closing
5/5/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(713) 537-2187,Specialty Trade Contractors,38,38,to  occur between 8/8/2016 and 8/22/2016,Economic,Employees are not represented by a union or other representatives nor do they have bumping  rights.,Plant Closing
5/3/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(212) 576-6598,Life Insurance,54,-----,to occur between 7/22/2016 through 1/20/2017,Relocate and outsource the company’s Information Technology Operations,There is no union representation at this location. Bumping arrangements are not available for affected employees.,Plant Layoff
4/29/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(716) 822-3600,Engineering Solution and Assemblies,96,96,Layoffs to occur between 8/1/2016 and 8/31/2016,"Relocating production to Buffalo, NY","Employees are not represented by a union, collective bargaining agent, or other employee representative.",Plant Closing
4/21/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(847) 286-2500,Retail and Automotive center,56,56,During the 14-day period commencing on 7/17/2016,Economic,Employees are not represented by any union.  No bumping or transfer rights exist.,Plant Closing
2/12/2016,Plant  Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(315) 665-0044 Ext. 320/ (315) 568-4139,Packaging,64,64,5/13/2016,Sale of assets,Employees do  not have bumping rights.,Plant Closing
4/28/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(917) 453-1396,Publishers,65,65,4/29/2016,Economic,There are no  bumping rights.,Plant Closing
4/29/2016,Plant  Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(518) 235-9165,Food Services,39,39,5/27/2016,Contract Loss,"UNITE HERE,  Local 100",Plant Closing
4/21/2016,Plant  Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(847) 286-5904,Retail,75,75,during the 14-day period commencing on 7/24/2016,Economic,There are no  bumping rights nor are employees represented by any union.,Plant Closing
4/28/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(585) 724-7080,Photographic equipment and supplies,1,-----,7/26/2016,Economic,Bumping rights do not exist.,Plant Layoff
4/26/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(917) 243-0038,Food Services,6,6,6/16/2016,Loss of Contract,-----,Plant Closing
1/13/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(646) 582-2031,Cable News Network,197,197,"To occur between 4/13/2016 and 
9/9/2016
 or within 14 days thereafter 
to wind down operations after closing",Economic,CWA Local 31003,Plant Closing
1/29/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(202) 965-1100 Ext 105,Cable News Network,12,12,"To occur between 4/13/2016 and 
5/27/2016
 or within 14 days thereafter",Economic,No union presence.  No bumping or recall  rights.,Plant Closing
4/19/2016,Plant  Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(646) 447-0495,Healthcare  Services,102,102,7/19/2016 or within 14 days following that date,Economic,Office & Professional Employees International  Union/ Local 153 OPEIU,Plant Closing
4/21/2016,Plant  Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(847) 286-2500,Retail,47,47,during  the 14 day period commencing on 7/17/2016,Economic,There are no bumping rights nor are employees represented by any union.,Plant Closing
4/22/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(212) 357-2191,Financial Services,146,-----,To  occur between 6/20/2016 and 9/28/2016 – 2nd round of layoffs,Economic,There are no bumping rights and no unions representing affected employees.,Plant Layoff
4/25/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(609) 613-2627,Dining Services,382,382,6/30/2016,Loss of Contract,Teamsters Local 810,Plant Closing
4/18/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(847) 286-2500,Department Stores,154,154,7/18/2016,Economic,The affected employees at this location are not represented by a union.,Plant Closing
4/20/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(585) 627-8293,Surgical & Medical Instrument Manufacturing,83,83,7/29/2016,Transfer of certain Manufacturing operations to a different Carestream Health facility.,The affected employees are not represented by a union or other employee representative.,Closing
4/21/2016,Plant  Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(206) 266-9304,Catalog and Mail Order House,89,89,to begin on 7/20/2016,Economic,Affected employees are not represented by a union or any other collective bargaining representative.,Plant Layoff
4/19/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(212) 298-4588,Investment banking,32,32,to occur  on or around 7/11/2016,Economic,"Employees are not represented by a union, and no bumping rights exist with respect to this  action.",Plant Layoff
4/19/2016,Plant  Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(646) 447-0495,Healthcare  Services,239,239 total for both sites,7/19/2016 or within 14 days following that date,Economic,Office & Professional Employees International Union/ Local 153 OPEIU,Plant Closing
4/20/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(845) 369-8086,Financial Institution,2,-----,during the 14-day period starting on 7/21/2016,Economic,There are no bumping rights.,Plant Layoff
4/18/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(212) 560-1658,Restaurant,36,36,7/19/2016,Economic,No bumping rights exist among those non-union employees.,Plant Closing
4/14/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(203) 750-7030,Investment Services,27,-----,to occur between 6/5/2016 and 7/10/2016,Economic,Employees are not represented by a union or  any other collective bargaining representative.,Plant Layoff
4/13/2016,Plant  Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(212) 754-9494,Restaurant,130,130,To  occur between 7/16/2016 and 7/31/2016,Economic,UNITE HERE Local 100,Plant Closing
4/15/2016,Plant  Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(914) 761-8100 ext 7124,Senior Residences,55,55,will  occur on a 14-day period beginning on 7/14/2016,Multi  year overhaul of building,UNITE HERE Local 100,Plant Closing
4/13/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(718) 960-3910,Rehabilitation Center,254,254,will occur between 7/15/2016 or within 14 days of that date,Acquired by SBNH Acquisition LLC,1199SEIU Healthcare Workers East,Plant Closing
4/8/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(212) 769-6220,Educational Facility,32,32,to occur between 7/1/2016 and 8/19/2016,Economic,1199 United Health Care Workers,Plant Closing
4/12/2016,Plant  Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(646) 738-3212,Entertainment,36,36,on or  around 7/7/2016,Chapter 11 Bankruptcy,Employees are  not represented by a union and no bumping rights exist with respect to this  action.,Plant Closing
4/12/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(718) 628-3420 Ext 408,Telecommunications company,45,45,5/13/2016,Economic,"International  Brotherhood of Electrical Workers, Local 3",Plant Closing
4/6/2016,Plant  Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(716) 691-4455 Ext 877,Physicians office,119,119,5/20/2016,Economic,Bumping rights do not exist.,Plant Closing
3/21/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(718) 250-1870,Insurance,108,-----,to occur between 3/11/2016 and 9/30/2016,Economic,No bumping  rights exist and employees are non-union.,Plant Layoff
4/5/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(585) 724-7080,Photographic equipment and Supplies,2,-----,7/3/2016,Economic,The affected workers are not represented by a union.,Plant Layoff
4/7/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206","Mariana Arteaga, Human Resources Director, Manager & Operational Support
Phone",Pharmaceutical Products,40,----,on or after 7/9/2016,Company Restructuring,Local 95c ICWU/UFCW,Plant Layoff
4/7/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206","Mariana Arteaga, Human Resources Director, Manager & Operational Support
 Phone",Pharmaceutical Products,40,----,on or after 7/9/2016,Company Restructuring,Local 95c ICWU/UFCW,Plant Layoff
3/29/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(713) 904-7441,Solar Energy Equipment Supplier,14,14,5/30/2016,Economic,Bumping rights do not exist.,Plant Closing
3/3/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(713) 904-7441,Solar Energy Equipment Supplier,45,45,5/30/2016,Economic,No bumping rights exist and there is no employee representative.,Plant Closing
4/23/2015,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(412) 349-2691,Developing and Manufacturing - Clean Energy Systems,41,-----,"to occur between 7/1/2015 and 
6/30/2016",Economic,Employees are not represented by a union and do not have bumping rights.,Plant Layoff
3/31/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(212) 489-2233,Restaurant,64,64,6/30/2016,Non renewal of lease,"New York Hotel & Motel Trades Council, AFL-CIO, UNITE HERE",Plant Closing
4/1/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(315) 493-5303,Packaging Solutions,158,158,4/1/2016,Bankruptcy,"United Steelworkers, District 4",Plant Closing
3/30/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(716) 218-1450 Ext 2096,Social Services Organization,65,65,6/30/2016,Economic,Employees are not represented by a union.  No bumping rights exist.,Plant Closing
3/4/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(718) 519-4231,Nursing Home,235,235,6/5/2016,Sale of facility to Centers Health Care,"1199 National Health and Human Services Employment Union, SEIU-UHWE and New York State Nurses Association",Plant Closing
3/4/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(718) 519-4231,Nursing Home,580,580,6/5/2016,Sale of facility to Centers Health Care,"1199 National Health and Human Services Employment Union, SEIU-UHWE and New York State Nurses Association",Plant Closing
10/29/2015,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(414) 766-6206,Metal Products Manufacturing,272,272,"to occur in stages between 1/29/2016 and 
8/31/2016",Relocation of operations,"Bumping or transfer rights do not exist in the situation, and affected employees are not represented by a labor union.",Plant Closing
3/25/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(716) 627-5919 Ext 306,Transportation service,111,111,to occur between 6/23/2016 and 6/30/2016,Economic,"District Union Local One, United Food and Commercial Workers Union, AFL-CIO",Plant Closing
3/30/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(631) 232-0011 Ext 406,Health Center,24,24,6/6/2016,Turning over operations to LISH,UCEA,Plant Closing
3/25/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(516) 870-1684,Wellness Center,16,16,to occur on a 14-day period commencing on 6/1/2016,"Turning over operations to LISH, Inc.",-----,Plant Closing
3/29/2016,Plant Unit Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(845) 232-2555,BTO/CTO Unit,45,45,6/30/2016,Discontinuance of work cell operations.,Facility is non-union. Bumping rights do not exist.,Plant Unit Closing
3/25/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(716) 627-5919 Ext 306,Transportation  service,93,93,to  occur between 6/23/2016 and 6/30/2016,Economic,"District Union Local One, United Food and Commercial Workers Union, AFL-CIO",Plant Closing
1/4/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(631) 366-2907,Clinic,20,20,Projected  to occur during the 14-day period commencing on or about 6/6/2016,Operation of facilities transitioned to LISH,Employees are  not represented by a union.,Plant Closing
3/21/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(718) 250-1870,Insurance,108,-----,to occur between 3/11/2016 and 9/30/2016,Economic,No bumping rights exist and employees are non-union.,Plant Layoff
3/18/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(516) 766-1461,Linen Rentals,171,171,to occur between 6/15/2016 and 6/18/2016,Economic,"Laundry, Distribution and Food Service Joint Board – Workers United",Plant Closing
2/9/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(212) 357-2191,Financial Services,109,-----,"To  occur between 5/9/2016 and 
12/31/2016",Economic,There are no  bumping rights and no unions representing affected employees.,Plant Layoff
3/21/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(718) 250-1870,Insurance,242,-----,to occur between 3/11/2016 and 9/30/2016,Economic,No bumping rights exist and employees are non-union.,Plant Layoff
3/16/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(585) 781-1758,Photographic equipment and Supplies,5,-----,6/13/2016,Economic,Bumping rights do exist.,Plant Layoff
3/16/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(973) 618-1008,Carwash,34,34,3/31/2016,Non renewal of lease,There are no bumping rights and  the affected employees are not represented by a union.,Plant Closing
3/8/2016,Temporary Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(718) 583-0360,Bakery,99,252,4/22/2016 - Plant will resume operations on 5/31/2016,Plant Renovation,I.B.E.W. Local Union 1430,Temporary Plant Layoff
3/14/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(914) 741-0333 x11,Civic and Social Center,61,61,To occur between 6/17/2016 and 6/30/2016,Economic,"Community and Social Agency Employees, District Council 1707 and Local 215",Plant Closing
3/7/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(402) 777-3708,Data processing services,641,641,To occur between 3/19/2015 and 12/31/2017,Economic,No union representation and no bumping rights exist.,Plant Closing
2/22/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(212) 870-4956,Skilled nursing home care facility,964,964,to commence during the 14-day period starting on 5/25/2016,"Sale of business to TCPRNC, LLC (The Plaza)","1199 SEIU, United Healthcare Workers, East, New York State Nurses Association",Plant Closing
3/14/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(704) 328-5149,Food Services,90,90,to occur between 4/22/2016 and 5/16/2016,Loss of Contract,Local 200 United SEIU,Plant Closing
3/10/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(212) 538-7303,Financial Institution,163,-----,Will be affected through May 2016,Economic,The affected employees are not represented by a union.,Plant Layoff
3/4/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(718) 679-0452,Food Concession,134,134,4/30/2016,Loss of Contract for Concessionaire Sublease agreement,Bumping rights are not specific to this particular situation.,Plant Closing
2/22/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(310) 448-6756,Newspaper Publishers and Printing Manufacturers,3,7,4/29/2016,Company Restructuring,No union representation and no bumping rights applicable.,Plant Layoff
3/3/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(713) 904-7441,Solar Energy Equipment Supplier,53,53,5/30/2016,Economic,No bumping rights exist and there is no employee representative.,Plant Closing
2/24/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(631) 330-8533,Supply staff,38,38,5/31/2016,Loss of Contract,Employees are not represented by any union or collective bargaining unit; there are no bumping rights.,Plant Closing
12/11/2015,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(202) 661-7130,Financial Services - Customer Contact Center,205,-----,"to occur between 
5/31/2016 and 10/31/2016",Consolidation of Services,No bumping rights exist.  Associates at this site  are not represented by a Union.,Plant Layoff
8/31/2015,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(518) 235-9165,Dining and Housekeeping Services,41,41,To occur between 2/4/2016 and 3/31/2016,Loss of Contract for Services,SEIU Local 1199,Plant Closing
2/24/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(646) 447-0495,Medicare and Medicaid Services Contractor,82,82,To occur between 5/27/2016 and  8/19/2016 or within 14 days following these  dates,Closure of the Benefits Coordination & Recovery Center  (BCRC) Call Center,Office & Professional Employees International  Union & Local 153 OPEIU,Plant Closing
3/1/2016,Plant  Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(301) 380-4274,Hotel Management,191,191,5/31/2016,New  hotel management,Employees do  not have bumping rights.,Plant Closing
2/25/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(212) 551-7105,Marketing Media Publishers,29,-----,2/26/2016,Economic,No bumping rights exist; non union.,Plant Layoff
10/26/2015,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(518) 746-5617,Energy Management,128,128,"Some layoffs have been postponed to occur between 2/19/2016 and 
5/31/2016",Relocation of Operations,"Local 332 United Electrical, Radio and Machine Workers",Plant Closing
2/22/2016,Plant  Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(212) 870-4956,Skilled nursing home care facility,997,997 (both locations),to commence during the 14-day period starting on 5/25/2016,"Sale of business to TCPRNC, LLC (The Plaza)","1199 SEIU, United Healthcare Workers, East, New York  State Nurses Association",Plant Closing
1/27/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(646) 293-1072,Cable News Network,75,222,4/30/2016,Economic,Employees will have no bumping or recall rights.,Plant Closing
2/12/2016,Plant  Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(315) 665-0044/ (315) 568-4139,Packaging,64,64,To occur between 5/12/2016 and 5/26/2016,Sale of assets,Employees do  not have bumping rights.,Plant Closing
2/17/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(203) 487-5334,Document outsourcing,28,28,4/4/2016,"Loss of Contract with Schulte Roth & Zabel, LLP",Affected  employees are not represented by a union.,Plant Closing
2/17/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(845) 369-8086,Financial Institution,3,-----,to occur during the 14-day period starting on 5/24/2016,Merger between Sterling and Hudson Valley Bank,There are no bumping rights for employees and employees are not represented by any union.,Plant Layoff
2/17/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(845) 369-8086,Financial Institution,1,1,5/12/2016,Economic,There are no  bumping rights.,Plant Layoff
2/9/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(212) 357-2191,Financial Services,43,-----,To occur between 5/9/2016 and 7/1/2016,Economic,There are no bumping rights and no unions representing affected employees.,Plant Layoff
2/11/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(716) 894-4400,Third party warehousing and logistics company,64,64,To occur between 4/1/2016 and 7/31/2016,Economic,"Market, Produce, Warehouse, Frozen Food, Cannery Workers, Drivers and Helpers, Teamsters Local 264",Plant Closing
2/9/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(765) 778-5998,Core Receiving and Distribution Plant,24,24,5/10/2016,Economic,No affected employees are subject to representation or bumping rights.,Plant Closing
8/31/2015,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(518) 235-9165,Dining and Housekeeping Services,41,41,To occur between 2/4/2016 and 2/29/2016,Loss of Contract for Services,SEIU Local 1199,Plant Closing
2/5/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(812) 485-3527,Transportation,54,54,5/10/2016,Loss of Contract,"United Service Employees Union, Local 1222/USW/UPSEU",Plant Closing
1/13/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(646) 582-2031,Cable News Network,197,197,To occur between 4/13/2016 and 4/30/2016 or within 14  days thereafter,Economic,News Guild CWA Local 31003,Plant Closing
4/29/2015,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(718) 729-9000,Importers & Manufacturers of Specialty Foods,No,70,-----,"Relocation of operations to 1734  Bathgate Avenue, Bronx, NY 10457",Employees will not bump or displace other employees in order to remain employed with the company.,Plant Closing
1/29/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(202) 965-1100 Ext 105,Cable News Network,12,12,To occur between 4/13/2016 and 4/30/2016 or within 14 days thereafter,Economic,No union  presence. No bumping or recall  rights.,Plant Closing
1/29/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(914) 833-4013,Supermarket,41,41 (full and part time positions in all 3 locations),5/1/2016,Economic,UFCW Local 1500,Plant Closing
1/28/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(585) 781-1758,Photographic equipment and Supplies,1,-----,4/26/2016,Economic,The affected worker is not represented by a union.,Plant Layoff
2/2/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(718) 665-8500,Full service supplier of food packaging,101,101,5/2/2016,Sale of business to Imperial Bag & Paper,Local 1964 ILA AFL-CIO & CLC11,Plant Closing
2/3/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(972) 479-2838,Fiber Optics Communication Equipment,77,77,5/2/2016 or within a 14-day period commencing on that date,Economic,Bumping rights do not exist.,Plant Closing
5/18/2015,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(607) 756-2821 Ext 202,Forgings and Galvanizing,89,89,"To occur in phases between 8/17/2015 and 12/31/2015 (two layoffs postponed to occur between 
2/11/2016 and 5/13/2016
)",Economic,"United Automobile, Aerospace, and Agricultural Implement Workers of American and its affiliate U.A.W. Local #1774, U.A.W. Region 9",Plant Closing
1/29/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(408) 396-8479,Employment Placement Agency,28,28,1/26/2016 (13); 1/30/2016 (15),Maintenance Contract  termination with Applied Materials (AMAT),The affected workers are not represented by a union and do not have bumping rights.,Plant Closing
1/29/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(516) 239-1030,Supermarket,127,127,on or about 5/1/2016,Economic,UFCW Local 2013,Plant Closing
1/27/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(212) 576-6598,Life Insurance,21,-----,to occur between 4/29/2016 and 12/31/2016,Relocation of some functions of the Information Technology,Bumping arrangements are not available for affected employees.,Plant Layoff
1/26/2016,Plant Layoff,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(585) 781-1758,Photographic equipment and Supplies,1,-----,4/24/2016,Economic,Bumping rights do exist.,Plant Layoff
1/29/2016,Plant Closing,TANF Support Operations," 741 Flushing Ave, 3rd and 4th  Floor  Brooklyn, NY  11206",(646) 558-1187,Investment Brokerage/Dealer,9,9,1/29/2016,Economic,No bumping rights in connection with this action. None of the employees affected are represented by a union.,Plant Closing
